noise_ratio,edge_type,predictive_uncertainty
0.3,noisy,0.9008376598358154
0.3,noisy,0.8119839429855347
0.3,noisy,0.6619186401367188
0.3,noisy,0.7784429788589478
0.3,noisy,0.7660852670669556
0.3,noisy,0.840351939201355
0.3,noisy,0.8343111872673035
0.3,noisy,0.9403740763664246
0.3,noisy,0.7473698854446411
0.3,noisy,0.7724645137786865
0.3,noisy,0.7863093018531799
0.3,noisy,0.6975435018539429
0.3,noisy,0.7274404168128967
0.3,noisy,0.8802523016929626
0.3,noisy,0.8092623949050903
0.3,noisy,0.7748663425445557
0.3,noisy,0.7961558103561401
0.3,noisy,0.8521509170532227
0.3,noisy,0.6868850588798523
0.3,noisy,0.7518537044525146
0.3,noisy,0.8295096755027771
0.3,noisy,0.7293938398361206
0.3,noisy,0.8068997859954834
0.3,noisy,0.8553227782249451
0.3,noisy,0.8634767532348633
0.3,noisy,0.7213808298110962
0.3,noisy,0.8441131711006165
0.3,noisy,0.8986766934394836
0.3,noisy,0.822671115398407
0.3,noisy,0.8042783737182617
0.3,noisy,0.7549579739570618
0.3,noisy,0.7405121326446533
0.3,noisy,0.7403207421302795
0.3,noisy,0.7743124961853027
0.3,noisy,0.7659928798675537
0.3,noisy,0.7906434535980225
0.3,noisy,0.783431351184845
0.3,noisy,0.6684129238128662
0.3,noisy,0.7711984515190125
0.3,noisy,0.9392452239990234
0.3,noisy,0.9073449373245239
0.3,noisy,0.7392421960830688
0.3,noisy,0.7766148447990417
0.3,noisy,0.8336447477340698
0.3,noisy,0.8061962127685547
0.3,noisy,0.8112583756446838
0.3,noisy,0.7908252477645874
0.3,noisy,1.1008141040802002
0.3,noisy,0.7326076626777649
0.3,noisy,0.8100850582122803
0.3,noisy,0.8032854795455933
0.3,noisy,1.208680510520935
0.3,noisy,0.7994992733001709
0.3,noisy,0.6758267879486084
0.3,noisy,0.6798030138015747
0.3,noisy,0.7853569984436035
0.3,noisy,0.8518856167793274
0.3,noisy,0.7585322856903076
0.3,noisy,0.8504235744476318
0.3,noisy,0.7995188236236572
0.3,noisy,0.7336584329605103
0.3,noisy,0.6505064964294434
0.3,noisy,0.7885221242904663
0.3,noisy,0.7669643759727478
0.3,noisy,0.7679662704467773
0.3,noisy,0.7559102177619934
0.3,noisy,0.7272869348526001
0.3,noisy,0.7287998199462891
0.3,noisy,0.8409972190856934
0.3,noisy,1.524537444114685
0.3,noisy,0.8986351490020752
0.3,noisy,0.9253188371658325
0.3,noisy,0.7823060750961304
0.3,noisy,0.808424711227417
0.3,noisy,0.656607449054718
0.3,noisy,0.729962170124054
0.3,noisy,0.7942436337471008
0.3,noisy,0.9539839029312134
0.3,noisy,1.0576961040496826
0.3,noisy,0.7333322763442993
0.3,noisy,0.802087664604187
0.3,noisy,0.8470592498779297
0.3,noisy,0.7321134805679321
0.3,noisy,0.9382717609405518
0.3,noisy,1.0012418031692505
0.3,noisy,0.7342791557312012
0.3,noisy,0.7565773129463196
0.3,noisy,0.788603663444519
0.3,noisy,0.799555778503418
0.3,noisy,0.8982120752334595
0.3,noisy,0.6921483874320984
0.3,noisy,0.9933153986930847
0.3,noisy,0.9305367469787598
0.3,noisy,0.9806090593338013
0.3,noisy,0.7102451324462891
0.3,noisy,0.7160352468490601
0.3,noisy,0.782785177230835
0.3,noisy,0.7859526872634888
0.3,noisy,0.8262666463851929
0.3,noisy,0.8168556094169617
0.3,noisy,0.7305662631988525
0.3,noisy,1.002812147140503
0.3,noisy,0.7030981779098511
0.3,noisy,0.8145977258682251
0.3,noisy,0.7590073347091675
0.3,noisy,0.8653951287269592
0.3,noisy,1.0623581409454346
0.3,noisy,0.6851817965507507
0.3,noisy,1.217114806175232
0.3,noisy,0.6813028454780579
0.3,noisy,0.8116024732589722
0.3,noisy,0.7622727155685425
0.3,noisy,1.5249098539352417
0.3,noisy,0.7628788948059082
0.3,noisy,1.069500207901001
0.3,noisy,0.8952844142913818
0.3,noisy,1.5947539806365967
0.3,noisy,0.8038194179534912
0.3,noisy,0.9032349586486816
0.3,noisy,0.6665764451026917
0.3,noisy,1.0027467012405396
0.3,noisy,0.815032958984375
0.3,noisy,0.67292720079422
0.3,noisy,0.7977052330970764
0.3,noisy,0.7763384580612183
0.3,noisy,0.785580575466156
0.3,noisy,0.877373993396759
0.3,noisy,0.7479485273361206
0.3,noisy,0.8598312139511108
0.3,noisy,0.7404466867446899
0.3,noisy,0.7350461483001709
0.3,noisy,0.8919365406036377
0.3,noisy,0.7550882697105408
0.3,noisy,0.6788010597229004
0.3,noisy,0.7855311632156372
0.3,noisy,0.7593409419059753
0.3,noisy,0.7982363700866699
0.3,noisy,0.6638503670692444
0.3,noisy,0.6995436549186707
0.3,noisy,0.9781167507171631
0.3,noisy,0.7561172246932983
0.3,noisy,0.7506604790687561
0.3,noisy,0.7561730146408081
0.3,noisy,0.7628060579299927
0.3,noisy,0.7390934228897095
0.3,noisy,0.9538120031356812
0.3,noisy,0.7527656555175781
0.3,noisy,0.8174823522567749
0.3,noisy,0.7513834238052368
0.3,noisy,0.7491518259048462
0.3,noisy,0.6904217004776001
0.3,noisy,0.7051774263381958
0.3,noisy,0.9964199662208557
0.3,noisy,0.8049319982528687
0.3,noisy,0.9080997705459595
0.3,noisy,0.7706012725830078
0.3,noisy,0.7796355485916138
0.3,noisy,1.059476375579834
0.3,noisy,0.8507271409034729
0.3,noisy,0.7348290681838989
0.3,noisy,0.7029492855072021
0.3,noisy,1.001197338104248
0.3,noisy,0.8235439658164978
0.3,noisy,0.7500824332237244
0.3,noisy,0.7048378586769104
0.3,noisy,0.7344544529914856
0.3,noisy,0.8959144353866577
0.3,noisy,0.6706277132034302
0.3,noisy,0.8831261992454529
0.3,noisy,0.8517859578132629
0.3,noisy,0.7115298509597778
0.3,noisy,0.9558130502700806
0.3,noisy,0.9007912874221802
0.3,noisy,0.875800609588623
0.3,noisy,0.7335580587387085
0.3,noisy,0.7815560102462769
0.3,noisy,0.7135518789291382
0.3,noisy,1.0587184429168701
0.3,noisy,0.7372218370437622
0.3,noisy,0.7488789558410645
0.3,noisy,0.8474365472793579
0.3,noisy,0.7542245388031006
0.3,noisy,0.7481009364128113
0.3,noisy,0.8129372596740723
0.3,noisy,0.7675443887710571
0.3,noisy,0.7246345281600952
0.3,noisy,0.7798758149147034
0.3,noisy,0.7291181683540344
0.3,noisy,0.9118832349777222
0.3,noisy,0.7436246871948242
0.3,noisy,0.7099595069885254
0.3,noisy,0.6946307420730591
0.3,noisy,0.711189866065979
0.3,noisy,0.821760892868042
0.3,noisy,0.8891376256942749
0.3,noisy,0.7364462614059448
0.3,noisy,0.7884049415588379
0.3,noisy,0.8670228719711304
0.3,noisy,0.7922366857528687
0.3,noisy,0.7075246572494507
0.3,noisy,0.7780590057373047
0.3,noisy,0.829795241355896
0.3,noisy,0.8094043731689453
0.3,noisy,0.8214325904846191
0.3,noisy,0.6480252742767334
0.3,noisy,0.7126874923706055
0.3,noisy,0.7047033309936523
0.3,noisy,0.8385288715362549
0.3,noisy,0.7613106966018677
0.3,noisy,0.6861758232116699
0.3,noisy,0.7047476172447205
0.3,noisy,0.7555909156799316
0.3,noisy,0.8169341683387756
0.3,noisy,0.8454335927963257
0.3,noisy,0.6628849506378174
0.3,noisy,0.854814887046814
0.3,noisy,0.7843001484870911
0.3,noisy,0.7654615640640259
0.3,noisy,0.7390521764755249
0.3,noisy,0.6724666953086853
0.3,noisy,0.9086118936538696
0.3,noisy,0.7650678157806396
0.3,noisy,0.8201988935470581
0.3,noisy,0.732894241809845
0.3,noisy,0.7401587963104248
0.3,noisy,0.7171310186386108
0.3,noisy,0.7481943368911743
0.3,noisy,0.7099493741989136
0.3,noisy,0.7638806104660034
0.3,noisy,0.7002973556518555
0.3,noisy,0.8289631605148315
0.3,noisy,0.8435251712799072
0.3,noisy,0.7853866815567017
0.3,noisy,0.7269662618637085
0.3,noisy,0.7067621946334839
0.3,noisy,0.703490138053894
0.3,noisy,0.7412761449813843
0.3,noisy,0.7585922479629517
0.3,noisy,0.7848376035690308
0.3,noisy,0.7299282550811768
0.3,noisy,0.761707067489624
0.3,noisy,0.8034878969192505
0.3,noisy,0.7451610565185547
0.3,noisy,0.9227133989334106
0.3,noisy,0.7130417823791504
0.3,noisy,0.6781768798828125
0.3,noisy,0.7450021505355835
0.3,noisy,1.0530962944030762
0.3,noisy,0.7251720428466797
0.3,noisy,1.148937463760376
0.3,noisy,0.8708215951919556
0.3,noisy,0.8570713996887207
0.3,noisy,0.7296932935714722
0.3,noisy,0.8247989416122437
0.3,noisy,0.9302843809127808
0.3,noisy,1.1623324155807495
0.3,noisy,0.7611352205276489
0.3,noisy,0.7085624933242798
0.3,noisy,0.8274836540222168
0.3,noisy,0.7347471117973328
0.3,noisy,0.889480710029602
0.3,noisy,0.8971388339996338
0.3,noisy,0.7719968557357788
0.3,noisy,1.2672288417816162
0.3,noisy,0.7415470480918884
0.3,noisy,0.7944269180297852
0.3,noisy,0.918454647064209
0.3,noisy,1.1896908283233643
0.3,noisy,0.8427674770355225
0.3,noisy,0.7767127752304077
0.3,noisy,0.7069241404533386
0.3,noisy,0.9720953702926636
0.3,noisy,0.8622715473175049
0.3,noisy,0.8759423494338989
0.3,noisy,0.8727421760559082
0.3,noisy,0.7982887625694275
0.3,noisy,0.7718497514724731
0.3,noisy,0.7329751253128052
0.3,noisy,0.9285375475883484
0.3,noisy,0.7483394145965576
0.3,noisy,0.779180645942688
0.3,noisy,0.7963703870773315
0.3,noisy,1.0527620315551758
0.3,noisy,0.8696126937866211
0.3,noisy,0.7747876644134521
0.3,noisy,0.7166486978530884
0.3,noisy,0.6498742699623108
0.3,noisy,0.885724663734436
0.3,noisy,0.7535115480422974
0.3,noisy,0.811305046081543
0.3,noisy,0.7454217076301575
0.3,noisy,0.7618628740310669
0.3,noisy,0.8102908730506897
0.3,noisy,0.7807698249816895
0.3,noisy,0.7612302303314209
0.3,noisy,0.7937763929367065
0.3,noisy,0.7209120988845825
0.3,noisy,0.7988816499710083
0.3,noisy,0.7092025876045227
0.3,noisy,0.8836014270782471
0.3,noisy,0.864409863948822
0.3,noisy,0.8588491678237915
0.3,noisy,1.0137405395507812
0.3,noisy,0.7398957014083862
0.3,noisy,0.8623626232147217
0.3,noisy,0.8069534301757812
0.3,noisy,0.8115172386169434
0.3,noisy,0.81580650806427
0.3,noisy,0.714133620262146
0.3,noisy,0.7730059027671814
0.3,noisy,0.758459210395813
0.3,noisy,0.8259940147399902
0.3,noisy,0.6981494426727295
0.3,noisy,0.8353008031845093
0.3,noisy,0.9449933171272278
0.3,noisy,0.809015154838562
0.3,noisy,0.7158886194229126
0.3,noisy,0.718799889087677
0.3,noisy,0.7708845138549805
0.3,noisy,0.898862898349762
0.3,noisy,0.7850151062011719
0.3,noisy,0.7124320864677429
0.3,noisy,0.6059974431991577
0.3,noisy,0.7769584059715271
0.3,noisy,0.9648255705833435
0.3,noisy,0.9090220928192139
0.3,noisy,0.7238304615020752
0.3,noisy,0.7491123080253601
0.3,noisy,0.8496342301368713
0.3,noisy,0.6823631525039673
0.3,noisy,0.7608888149261475
0.3,noisy,0.6593443751335144
0.3,noisy,0.6653324961662292
0.3,noisy,0.7169564366340637
0.3,noisy,0.7654048204421997
0.3,noisy,0.765987753868103
0.3,noisy,0.952767550945282
0.3,noisy,0.8204785585403442
0.3,noisy,0.7745712995529175
0.3,noisy,0.9783208966255188
0.3,noisy,0.7381258010864258
0.3,noisy,0.7721218466758728
0.3,noisy,0.7251303195953369
0.3,noisy,0.7802384495735168
0.3,noisy,0.7999042272567749
0.3,noisy,0.8058043718338013
0.3,noisy,0.7322456240653992
0.3,noisy,0.966866135597229
0.3,noisy,0.7748866081237793
0.3,noisy,0.8598313927650452
0.3,noisy,0.7333927154541016
0.3,noisy,1.0010650157928467
0.3,noisy,0.9842270016670227
0.3,noisy,1.11494779586792
0.3,noisy,0.9989941120147705
0.3,noisy,0.8021266460418701
0.3,noisy,0.7264701128005981
0.3,noisy,0.9326533079147339
0.3,noisy,0.8101534843444824
0.3,noisy,0.7481021285057068
0.3,noisy,0.9871848225593567
0.3,noisy,0.6863456964492798
0.3,noisy,0.7112370729446411
0.3,noisy,0.8958648443222046
0.3,noisy,0.6772943735122681
0.3,noisy,0.9104756712913513
0.3,noisy,0.7532362937927246
0.3,noisy,0.772505521774292
0.3,noisy,0.6330331563949585
0.3,noisy,0.7859237194061279
0.3,noisy,0.8424158692359924
0.3,noisy,0.7351154088973999
0.3,noisy,0.7943960428237915
0.3,noisy,0.8270756006240845
0.3,noisy,0.8750160932540894
0.3,noisy,0.7226526737213135
0.3,noisy,0.9559001922607422
0.3,noisy,0.7335596084594727
0.3,noisy,0.9044733047485352
0.3,noisy,0.777912437915802
0.3,noisy,1.0860280990600586
0.3,noisy,0.7523069977760315
0.3,noisy,0.9468646049499512
0.3,noisy,0.9787263870239258
0.3,noisy,0.7287975549697876
0.3,noisy,0.8715217113494873
0.3,noisy,0.7727612257003784
0.3,noisy,1.1181925535202026
0.3,noisy,0.8712263107299805
0.3,noisy,0.8088473081588745
0.3,noisy,0.759408712387085
0.3,noisy,0.9360713958740234
0.3,noisy,1.4290292263031006
0.3,noisy,0.7801792025566101
0.3,noisy,0.8504793643951416
0.3,noisy,0.8237476348876953
0.3,noisy,0.8133761882781982
0.3,noisy,0.7838727235794067
0.3,noisy,0.7525894641876221
0.3,noisy,0.7118132710456848
0.3,noisy,0.9557795524597168
0.3,noisy,0.743557333946228
0.3,noisy,0.9238241910934448
0.3,noisy,0.8770575523376465
0.3,noisy,0.8873950839042664
0.3,noisy,0.807544469833374
0.3,noisy,0.8889433145523071
0.3,noisy,0.9107896685600281
0.3,noisy,1.1686526536941528
0.3,noisy,0.8463472127914429
0.3,noisy,0.7419664263725281
0.3,noisy,0.7767005562782288
0.3,noisy,0.6804314255714417
0.3,noisy,0.8760683536529541
0.3,noisy,0.8261103630065918
0.3,noisy,0.7724205255508423
0.3,noisy,0.7609612941741943
0.3,noisy,0.6465343236923218
0.3,noisy,0.8264153003692627
0.3,noisy,0.8147852420806885
0.3,noisy,0.6968821287155151
0.3,noisy,0.7574254870414734
0.3,noisy,0.7613174915313721
0.3,noisy,0.8482816219329834
0.3,noisy,0.8880907893180847
0.3,noisy,0.7643006443977356
0.3,noisy,1.3057854175567627
0.3,noisy,0.8969851732254028
0.3,noisy,0.7825146317481995
0.3,noisy,0.7909413576126099
0.3,noisy,0.6690341830253601
0.3,noisy,0.8729226589202881
0.3,noisy,0.6657134294509888
0.3,noisy,0.7547450661659241
0.3,noisy,0.7025926113128662
0.3,noisy,0.7905062437057495
0.3,noisy,0.7620689272880554
0.3,noisy,0.7830911874771118
0.3,noisy,0.8992271423339844
0.3,noisy,0.7528939247131348
0.3,noisy,0.8065121173858643
0.3,noisy,0.8317487239837646
0.3,noisy,0.8533473014831543
0.3,noisy,0.8477470278739929
0.3,noisy,1.1402771472930908
0.3,noisy,0.9155668020248413
0.3,noisy,0.6775171756744385
0.3,noisy,0.8675743937492371
0.3,noisy,0.8536244034767151
0.3,noisy,0.7750493288040161
0.3,noisy,0.8446330428123474
0.3,noisy,0.8975746035575867
0.3,noisy,0.8000674843788147
0.3,noisy,0.7092012763023376
0.3,noisy,0.8886404037475586
0.3,noisy,0.7801759243011475
0.3,noisy,0.881623387336731
0.3,noisy,0.9198787808418274
0.3,noisy,0.7744520902633667
0.3,noisy,0.9206334352493286
0.3,noisy,0.8873867392539978
0.3,noisy,0.7373782992362976
0.3,noisy,0.6629713177680969
0.3,noisy,0.740963339805603
0.3,noisy,0.8308981657028198
0.3,noisy,0.7651239633560181
0.3,noisy,0.9229951500892639
0.3,noisy,0.7999789118766785
0.3,noisy,0.7113056778907776
0.3,noisy,0.7022107839584351
0.3,noisy,0.6492224335670471
0.3,noisy,0.7398780584335327
0.3,noisy,0.6865878105163574
0.3,noisy,0.7946311831474304
0.3,noisy,0.8870939016342163
0.3,noisy,0.7125075459480286
0.3,noisy,0.8840441703796387
0.3,noisy,0.7489640712738037
0.3,noisy,0.8066360950469971
0.3,noisy,0.751124382019043
0.3,noisy,0.7313967943191528
0.3,noisy,0.6957360506057739
0.3,noisy,0.6595862507820129
0.3,noisy,1.0680618286132812
0.3,noisy,0.7599307298660278
0.3,noisy,1.0667967796325684
0.3,noisy,0.7093284130096436
0.3,noisy,0.7389847636222839
0.3,noisy,0.7870039939880371
0.3,noisy,0.7545762062072754
0.3,noisy,0.8187800645828247
0.3,noisy,0.8249307870864868
0.3,noisy,0.969859778881073
0.3,noisy,0.7987308502197266
0.3,noisy,0.9964092969894409
0.3,noisy,0.7209346294403076
0.3,noisy,0.8590285778045654
0.3,noisy,0.6260591745376587
0.3,noisy,0.7800734043121338
0.3,noisy,0.6944944858551025
0.3,noisy,0.8122906684875488
0.3,noisy,0.9276348352432251
0.3,noisy,0.7769982218742371
0.3,noisy,0.847483217716217
0.3,noisy,0.7928030490875244
0.3,noisy,0.7610334157943726
0.3,noisy,0.8352338671684265
0.3,noisy,0.758289098739624
0.3,noisy,0.7962484359741211
0.3,noisy,0.7161213755607605
0.3,noisy,0.8139314651489258
0.3,noisy,0.8857928514480591
0.3,noisy,0.916474461555481
0.3,noisy,0.7910788059234619
0.3,noisy,0.7362926006317139
0.3,noisy,0.7817480564117432
0.3,noisy,0.7484893798828125
0.3,noisy,0.8031924962997437
0.3,noisy,0.7926584482192993
0.3,noisy,0.9055063724517822
0.3,noisy,0.7361681461334229
0.3,noisy,0.7367767095565796
0.3,noisy,0.78127521276474
0.3,noisy,0.7487223148345947
0.3,noisy,0.8387466073036194
0.3,noisy,0.8099084496498108
0.3,noisy,0.7564659118652344
0.3,noisy,0.7824939489364624
0.3,noisy,0.6999615430831909
0.3,noisy,0.7297866344451904
0.3,noisy,0.758997917175293
0.3,noisy,0.7902806997299194
0.3,noisy,0.7582521438598633
0.3,noisy,0.7550638914108276
0.3,noisy,0.8533716797828674
0.3,noisy,0.822928786277771
0.3,noisy,0.8575747013092041
0.3,noisy,1.1470906734466553
0.3,noisy,0.6816352605819702
0.3,noisy,0.7368619441986084
0.3,noisy,0.7723034024238586
0.3,noisy,0.6886097192764282
0.3,noisy,0.680940568447113
0.3,noisy,0.788681149482727
0.3,noisy,0.7021809220314026
0.3,noisy,0.8808719515800476
0.3,noisy,0.8683174848556519
0.3,noisy,0.7332115769386292
0.3,noisy,0.9284363985061646
0.3,noisy,0.7834062576293945
0.3,noisy,0.773521900177002
0.3,noisy,0.9327142238616943
0.3,noisy,0.9200242757797241
0.3,noisy,0.7004202604293823
0.3,noisy,0.8531962633132935
0.3,noisy,0.7664490938186646
0.3,noisy,0.7758291959762573
0.3,noisy,0.7686557173728943
0.3,noisy,0.7465782165527344
0.3,noisy,0.6569085121154785
0.3,noisy,0.8879724144935608
0.3,noisy,0.918175458908081
0.3,noisy,0.6792682409286499
0.3,noisy,0.7625565528869629
0.3,noisy,0.7562421560287476
0.3,noisy,0.7380017042160034
0.3,noisy,0.9303073883056641
0.3,noisy,0.8271718621253967
0.3,noisy,0.7784850001335144
0.3,noisy,0.8786406517028809
0.3,noisy,0.7179312109947205
0.3,noisy,0.8584502935409546
0.3,noisy,0.6886985898017883
0.3,noisy,0.696334719657898
0.3,noisy,0.8510957956314087
0.3,noisy,0.7040998935699463
0.3,noisy,0.796373188495636
0.3,noisy,0.7728279232978821
0.3,noisy,0.7730885148048401
0.3,noisy,0.7710576057434082
0.3,noisy,0.8293293714523315
0.3,noisy,0.8043890595436096
0.3,noisy,0.8938681483268738
0.3,noisy,0.9431278705596924
0.3,noisy,0.7067866325378418
0.3,noisy,0.6841908693313599
0.3,noisy,0.9801690578460693
0.3,noisy,0.7252939343452454
0.3,noisy,0.9110105633735657
0.3,noisy,0.8057514429092407
0.3,noisy,0.9652532339096069
0.3,noisy,0.8405618667602539
0.3,noisy,0.7165672779083252
0.3,noisy,0.6942477226257324
0.3,noisy,0.9390407204627991
0.3,noisy,0.7671732306480408
0.3,noisy,0.7285048961639404
0.3,noisy,0.7192010879516602
0.3,noisy,0.6588878631591797
0.3,noisy,0.8039218783378601
0.3,noisy,0.8006299734115601
0.3,noisy,0.7901058197021484
0.3,noisy,0.8036747574806213
0.3,noisy,0.844048798084259
0.3,noisy,0.9431130886077881
0.3,noisy,0.6402537822723389
0.3,noisy,0.7880264520645142
0.3,noisy,0.8811829686164856
0.3,noisy,0.7541056871414185
0.3,noisy,0.735981822013855
0.3,noisy,0.8274580836296082
0.3,noisy,0.7842719554901123
0.3,noisy,1.1578847169876099
0.3,noisy,0.7431362867355347
0.3,noisy,0.8965536952018738
0.3,noisy,0.8436602354049683
0.3,noisy,0.7970969080924988
0.3,noisy,0.7468950748443604
0.3,noisy,0.7120686173439026
0.3,noisy,0.8459131717681885
0.3,noisy,0.7494142055511475
0.3,noisy,0.6894546747207642
0.3,noisy,0.8739258050918579
0.3,noisy,0.9328303933143616
0.3,noisy,0.6866916418075562
0.3,noisy,0.8644563555717468
0.3,noisy,0.8319954872131348
0.3,noisy,0.7996988296508789
0.3,noisy,0.8307448625564575
0.3,noisy,0.8856430649757385
0.3,noisy,0.7980805039405823
0.3,noisy,1.0410233736038208
0.3,noisy,0.7763413190841675
0.3,noisy,1.3717255592346191
0.3,noisy,0.8178374171257019
0.3,noisy,0.8322473764419556
0.3,noisy,0.8071907758712769
0.3,noisy,0.7692805528640747
0.3,noisy,0.7719900608062744
0.3,noisy,0.871336042881012
0.3,noisy,0.9474942088127136
0.3,noisy,1.0728154182434082
0.3,noisy,0.800073504447937
0.3,noisy,0.7354472875595093
0.3,noisy,1.041670322418213
0.3,noisy,0.8120172023773193
0.3,noisy,0.8472975492477417
0.3,noisy,0.8589068055152893
0.3,noisy,0.7506767511367798
0.3,noisy,0.7261772155761719
0.3,noisy,0.7691900730133057
0.3,noisy,0.8993048667907715
0.3,noisy,0.8388749361038208
0.3,noisy,0.9358751773834229
0.3,noisy,0.712159276008606
0.3,noisy,0.7137956619262695
0.3,noisy,0.9682992696762085
0.3,noisy,0.7457513213157654
0.3,noisy,0.6756864190101624
0.3,noisy,0.7661874890327454
0.3,noisy,0.7902761697769165
0.3,noisy,0.703025221824646
0.3,noisy,0.7605722546577454
0.3,noisy,0.7931705713272095
0.3,noisy,0.7582293748855591
0.3,noisy,0.7311935424804688
0.3,noisy,0.8065137267112732
0.3,noisy,0.9372657537460327
0.3,noisy,0.6935158967971802
0.3,noisy,0.7238636612892151
0.3,noisy,0.8517046570777893
0.3,noisy,1.2927653789520264
0.3,noisy,0.9418798089027405
0.3,noisy,0.7027624845504761
0.3,noisy,0.8457833528518677
0.3,noisy,0.7123242616653442
0.3,noisy,0.7891293168067932
0.3,noisy,0.7584429979324341
0.3,noisy,0.7808904647827148
0.3,noisy,1.009077787399292
0.3,noisy,0.8253501653671265
0.3,noisy,0.8092050552368164
0.3,noisy,0.7218301296234131
0.3,noisy,0.7045711278915405
0.3,noisy,0.7507433891296387
0.3,noisy,0.7977986931800842
0.3,noisy,1.045927882194519
0.3,noisy,0.8233928680419922
0.3,noisy,0.7773871421813965
0.3,noisy,0.778487503528595
0.3,noisy,0.7492231130599976
0.3,noisy,0.6615895628929138
0.3,noisy,0.9998528361320496
0.3,noisy,0.9326218366622925
0.3,noisy,0.9003865718841553
0.3,noisy,0.8742725849151611
0.3,noisy,0.810438871383667
0.3,noisy,0.7607098817825317
0.3,noisy,0.7040538191795349
0.3,noisy,0.8275734186172485
0.3,noisy,0.6994708180427551
0.3,noisy,0.7959916591644287
0.3,noisy,1.0397546291351318
0.3,noisy,0.8178490400314331
0.3,noisy,0.7548673748970032
0.3,noisy,0.7479720115661621
0.3,noisy,0.759604811668396
0.3,noisy,0.7591397166252136
0.3,noisy,0.7699005007743835
0.3,noisy,0.7409363389015198
0.3,noisy,0.6472687721252441
0.3,noisy,1.2760555744171143
0.3,noisy,0.7581824064254761
0.3,noisy,0.8269692659378052
0.3,noisy,0.7761786580085754
0.3,noisy,0.8560006022453308
0.3,noisy,0.7628313302993774
0.3,noisy,0.7282077074050903
0.3,noisy,0.7972403764724731
0.3,noisy,0.7660674452781677
0.3,noisy,0.7763723134994507
0.3,noisy,0.673934817314148
0.3,noisy,0.7719264030456543
0.3,noisy,0.8594413995742798
0.3,noisy,0.8602554798126221
0.3,noisy,0.7462455034255981
0.3,noisy,0.6501175165176392
0.3,noisy,0.7299350500106812
0.3,noisy,0.7562011480331421
0.3,noisy,0.793394923210144
0.3,noisy,0.7173939943313599
0.3,noisy,0.8367345333099365
0.3,noisy,0.8125067949295044
0.3,noisy,0.7807869911193848
0.3,noisy,0.7971925735473633
0.3,noisy,0.9153180122375488
0.3,noisy,1.0220258235931396
0.3,noisy,0.690143346786499
0.3,noisy,0.831034779548645
0.3,noisy,0.8706036806106567
0.3,noisy,0.7082687020301819
0.3,noisy,0.840695858001709
0.3,noisy,0.7313100099563599
0.3,noisy,0.7408316731452942
0.3,noisy,0.8192836046218872
0.3,noisy,0.7306697368621826
0.3,noisy,0.6798983812332153
0.3,noisy,0.8181532621383667
0.3,noisy,0.691455066204071
0.3,noisy,0.8312677145004272
0.3,noisy,0.9021051526069641
0.3,noisy,0.8522554636001587
0.3,noisy,0.8928290009498596
0.3,noisy,0.923101007938385
0.3,noisy,0.6841654181480408
0.3,noisy,0.955900251865387
0.3,noisy,0.7269085645675659
0.3,noisy,0.8637987375259399
0.3,noisy,0.7010339498519897
0.3,noisy,0.8361074328422546
0.3,noisy,0.9485436677932739
0.3,noisy,0.7706888318061829
0.3,noisy,1.2212705612182617
0.3,noisy,0.7282946109771729
0.3,noisy,0.7828781604766846
0.3,noisy,1.3960411548614502
0.3,noisy,0.8567537665367126
0.3,noisy,0.6918895840644836
0.3,noisy,0.7635971307754517
0.3,noisy,0.7566699385643005
0.3,noisy,0.7030982971191406
0.3,noisy,0.9229719638824463
0.3,noisy,0.7867195010185242
0.3,noisy,0.818720817565918
0.3,noisy,1.0586109161376953
0.3,noisy,0.7750852108001709
0.3,noisy,0.9837891459465027
0.3,noisy,0.7489659190177917
0.3,noisy,0.7234727144241333
0.3,noisy,1.065324306488037
0.3,noisy,0.8085911273956299
0.3,noisy,0.9049543142318726
0.3,noisy,1.1169037818908691
0.3,noisy,0.7959610223770142
0.3,noisy,1.0125858783721924
0.3,noisy,0.7575196027755737
0.3,noisy,1.0897477865219116
0.3,noisy,0.8767991065979004
0.3,noisy,0.8944212794303894
0.3,noisy,0.8387480974197388
0.3,noisy,0.7937184572219849
0.3,noisy,0.7082297801971436
0.3,noisy,0.7787231802940369
0.3,noisy,0.7247503399848938
0.3,noisy,0.702708899974823
0.3,noisy,0.7412009239196777
0.3,noisy,0.8077993392944336
0.3,noisy,0.8690903186798096
0.3,noisy,0.9373196363449097
0.3,noisy,0.7174890041351318
0.3,noisy,0.8340157270431519
0.3,noisy,0.7918609380722046
0.3,noisy,0.7326312065124512
0.3,noisy,0.9258328676223755
0.3,noisy,0.735275149345398
0.3,noisy,0.7993823885917664
0.3,noisy,0.9376300573348999
0.3,noisy,0.7920968532562256
0.3,noisy,0.6818296909332275
0.3,noisy,0.8074533939361572
0.3,noisy,0.7742424607276917
0.3,noisy,0.724211573600769
0.3,noisy,0.9632898569107056
0.3,noisy,0.7983878254890442
0.3,noisy,0.7906707525253296
0.3,noisy,0.7273596525192261
0.3,noisy,0.6586567163467407
0.3,noisy,0.6723980903625488
0.3,noisy,0.7216181755065918
0.3,noisy,0.8320555090904236
0.3,noisy,0.6672086715698242
0.3,noisy,0.8374872803688049
0.3,noisy,0.7219603061676025
0.3,noisy,0.7270675897598267
0.3,noisy,0.8499437570571899
0.3,noisy,0.7846143841743469
0.3,noisy,0.9049974083900452
